LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LOCKDOWN;COVID
11;4;4030519.0;2019;7;19;2;2;5;2;0;0;1;0;0;0;0;0;0;0
11;4;4030827.0;2019;7;17;4;1;2;2;0;1;1;0;0;0;0;0;0;0
11;11;11020515.0;2019;7;22;3;3;0;1;2;1;0;0;0;0;0;0;0;0
11;3;3040818.0;2019;7;19;2;3;4;2;0;1;1;0;0;0;0;0;0;0
11;9;9010402.0;2019;7;14;3;3;0;1;0;1;0;0;0;0;0;0;0;0
11;6;6010205.0;2019;7;18;2;2;2;7;0;0;1;0;1;0;1;0;0;0
11;8;8020622.0;2019;7;18;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1011102.0;2019;7;17;2;3;0;1;0;0;0;0;1;0;0;0;0;0
11;11;11020514.0;2019;7;17;3;3;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7060603.0;2019;7;16;2;2;0;1;0;0;0;0;0;0;1;0;0;0
11;1;1044201.0;2019;7;16;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4030931.0;2019;7;17;3;2;5;7;0;0;1;0;1;0;0;0;0;0
11;1;1033102.0;2019;7;12;2;3;5;7;0;0;1;0;0;1;0;0;0;0
11;2;2030301.0;2019;7;17;3;3;1;5;0;1;1;0;0;0;0;0;0;0
11;6;6010101.0;2019;7;11;2;3;5;3;0;1;1;0;0;0;0;0;0;0
11;5;5020626.0;2019;7;17;3;3;1;5;0;1;1;0;0;0;0;0;0;0
11;2;2010103.0;2019;7;12;2;3;5;7;0;0;1;0;1;0;0;0;0;0
11;4;4030518.0;2019;7;15;3;2;1;1;0;0;1;1;0;0;0;0;0;0
11;5;5030730.0;2019;7;10;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;11;11041128.0;2019;7;10;2;2;5;2;0;1;0;0;0;0;1;0;0;0
11;6;6040703.0;2019;7;14;3;3;5;3;0;1;0;0;0;1;0;0;0;0
11;5;5010312.0;2019;7;14;3;3;0;3;0;0;1;0;1;0;0;0;0;0
11;12;12214424.0;2019;7;11;2;3;0;1;0;0;0;0;1;0;0;0;0;0
11;8;8010301.0;2019;7;16;2;3;1;5;0;1;1;0;0;0;0;0;0;0
11;4;4020312.0;2019;7;11;3;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1011304.0;2019;7;9;2;2;5;3;0;1;1;0;0;0;0;0;0;0
11;12;12304313.0;2019;7;15;2;2;5;2;0;0;1;0;1;0;0;0;0;0
11;12;12302110.0;2019;7;11;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1011306.0;2019;7;11;3;2;5;2;0;0;1;0;1;0;0;0;0;0
11;4;4041343.0;2019;7;8;2;3;1;5;0;1;0;0;0;0;1;0;0;0
11;6;6020409.0;2019;7;11;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4010101.0;2019;7;7;2;3;5;3;0;0;1;0;0;0;0;0;0;0
11;1;1011402.0;2019;7;10;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;9;9020601.0;2019;7;6;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;1;1011301.0;2019;7;8;3;3;0;2;0;1;0;0;1;0;0;0;0;0
11;1;1011303.0;2019;7;6;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;5;5030730.0;2019;7;6;2;3;3;6;0;0;0;0;1;1;0;0;0;0
11;7;7070704.0;2019;7;8;3;2;5;3;0;1;1;0;0;0;0;0;0;0
11;9;9020501.0;2019;7;5;2;3;0;1;1;0;0;0;1;0;0;0;0;0
11;4;4010102.0;2019;7;6;3;3;5;2;1;0;1;0;0;0;0;0;0;0
11;8;8010211.0;2019;7;2;2;3;5;3;2;0;1;0;0;0;0;0;0;0
11;11;11051229.0;2019;7;22;3;3;2;6;2;0;1;0;0;0;0;0;0;0
11;4;4041344.0;2019;7;7;2;3;0;3;0;1;1;0;0;0;0;0;0;0
11;3;3050920.0;2019;7;22;3;3;5;2;2;0;1;0;0;0;0;0;0;0
11;4;4030931.0;2019;7;1;2;2;1;5;2;1;1;0;0;0;0;0;0;0
11;10;10010310.0;2019;7;14;2;2;1;1;0;0;1;0;0;1;0;0;0;0
11;4;4030929.0;2019;7;20;3;3;2;7;1;0;1;0;0;0;0;0;0;0
11;1;1044101.0;2019;7;19;3;3;2;6;0;0;1;0;1;0;0;0;0;0
11;9;9020802.0;2019;7;14;2;3;6;2;0;0;1;1;0;0;0;0;0;0
11;1;1011102.0;2019;7;14;2;3;2;2;0;0;1;0;0;0;0;0;0;0
11;12;12214527.0;2019;7;19;3;3;6;2;0;0;1;1;0;0;0;0;0;0
11;8;8010510.0;2019;7;14;2;2;5;2;0;0;1;0;1;0;0;0;0;0
11;7;7010102.0;2019;7;19;3;2;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4030417.0;2019;7;13;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7060603.0;2019;7;13;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3061228.0;2019;7;12;2;3;5;3;0;0;1;0;0;0;0;0;0;0
11;9;9010302.0;2019;7;19;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4010102.0;2019;7;13;2;2;5;7;0;0;1;0;1;0;0;0;0;0
11;4;4041241.0;2019;7;12;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10040830.0;2019;6;16;1;3;5;3;0;0;1;0;1;0;0;0;0;0
11;4;4030623.0;2019;6;3;1;2;0;7;2;1;0;0;0;0;0;0;0;0
11;1;1022101.0;2019;7;12;2;3;6;4;0;0;1;1;0;0;0;0;0;0
11;7;7020202.0;2019;6;1;1;3;1;1;2;0;1;0;0;0;1;0;0;0
11;2;2020206.0;2019;6;22;1;2;0;7;2;1;0;0;0;0;0;0;0;0
11;9;9051901.0;2019;7;11;2;3;0;1;0;0;0;0;1;0;0;1;0;0
11;5;5040936.0;2019;6;20;1;3;1;5;0;0;1;0;1;0;0;0;0;0
11;2;2030301.0;2019;7;10;2;3;3;6;0;1;0;0;0;0;0;0;0;0
11;10;10020413.0;2019;6;19;1;3;5;2;0;1;1;0;0;0;0;0;0;0
11;9;9051702.0;2019;6;19;1;2;2;6;0;0;1;0;0;0;0;0;0;0
11;9;9041301.0;2019;7;9;2;3;5;3;0;1;1;0;0;0;0;0;0;0
11;8;8030830.0;2019;7;8;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2010103.0;2019;6;19;1;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3020307.0;2019;6;16;1;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1011305.0;2019;7;8;2;3;1;5;0;1;1;0;0;0;0;0;0;0
11;8;8010404.0;2019;6;15;1;2;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1011305.0;2019;7;7;2;3;5;3;0;0;1;0;0;1;0;0;0;0
11;7;7050505.0;2019;6;14;1;2;6;7;0;0;1;1;0;0;0;0;0;0
11;8;8010213.0;2019;7;6;2;3;5;3;0;1;1;0;0;0;0;0;0;0
11;2;2030301.0;2019;6;14;1;3;5;2;0;0;1;0;1;0;0;0;0;0
11;12;12301203.0;2019;7;3;2;3;9;1;2;0;1;0;0;0;0;0;0;0
11;4;4030827.0;2019;6;9;1;3;1;5;0;1;1;0;0;0;0;0;0;0
11;5;5020625.0;2019;6;13;1;3;1;5;0;0;1;0;0;0;0;0;0;0
11;2;2010102.0;2019;7;18;2;3;6;4;0;1;0;1;0;0;0;0;0;0
11;7;7010104.0;2019;7;16;2;3;5;2;0;1;1;0;0;0;0;1;0;0
11;3;3051022.0;2019;6;12;1;3;5;2;0;0;1;0;0;0;0;0;0;0
11;12;12214527.0;2019;7;15;2;3;2;2;0;0;1;0;0;0;0;0;0;0
11;8;8030831.0;2019;6;12;1;3;5;7;0;1;1;0;0;0;0;0;0;0
11;3;3040513.0;2019;7;15;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;2;2030301.0;2019;6;11;1;3;2;2;0;1;1;0;0;0;0;0;0;0
11;7;7030303.0;2019;7;14;2;2;3;6;0;0;1;0;0;0;1;1;0;0
11;3;3050923.0;2019;6;11;1;3;3;6;0;1;1;0;0;0;0;0;0;0
11;8;8010211.0;2019;7;14;2;3;2;6;0;0;1;0;0;0;0;1;0;0
11;11;11020514.0;2019;6;10;1;3;5;3;0;0;1;0;0;1;0;0;0;0
11;10;10030724.0;2019;6;10;1;3;5;3;0;1;1;0;0;0;0;0;0;0
11;10;10040830.0;2019;7;14;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4051445.0;2019;6;9;1;3;1;5;0;1;1;0;0;0;0;0;0;0
11;6;6010102.0;2019;7;14;2;3;2;5;0;0;0;0;1;0;1;1;0;0
11;6;6030504.0;2019;6;8;1;2;0;1;0;1;0;0;0;0;0;0;0;0
11;1;1044101.0;2019;6;11;7;3;5;5;0;1;1;0;0;0;0;0;0;0
11;7;7040403.0;2019;7;14;2;3;2;6;0;0;1;0;1;0;0;1;0;0
11;10;10010309.0;2019;6;2;7;3;5;3;2;0;1;0;0;0;0;0;0;0
11;9;9051901.0;2019;7;13;2;3;0;4;0;0;0;1;0;0;1;0;0;0
11;6;6040807.0;2019;6;16;7;2;2;7;0;0;1;0;1;0;0;0;0;0
11;12;12214125.0;2019;7;13;2;3;3;6;0;0;1;0;0;0;0;0;0;0
11;2;2030302.0;2019;6;23;7;3;0;7;2;0;0;1;1;0;0;0;0;0
11;1;1044202.0;2019;7;20;2;3;3;6;1;1;1;0;0;0;0;0;0;0
11;1;1033102.0;2019;6;22;7;3;5;2;2;0;1;0;0;0;0;0;0;0
11;8;8010117.0;2019;6;21;7;3;0;7;1;1;0;0;0;0;0;0;0;0
11;4;4030827.0;2019;7;19;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;8;8010508.0;2019;7;19;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3061126.0;2019;6;21;7;3;5;2;1;1;0;0;0;0;1;0;0;0
11;8;8010118.0;2019;7;17;2;3;3;6;0;0;1;0;1;0;0;1;0;0
11;9;9051901.0;2019;6;19;7;3;3;6;0;0;1;0;1;0;0;0;0;0
11;2;2040701.0;2019;7;17;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4041344.0;2019;6;19;7;2;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1044201.0;2019;7;17;2;3;2;6;0;0;1;0;0;1;0;1;0;0
11;4;4030929.0;2019;6;18;7;3;1;5;0;1;1;0;0;0;0;0;0;0
11;4;4031032.0;2019;6;18;7;3;5;2;0;1;1;0;0;0;0;0;0;0
11;12;12214125.0;2019;7;17;2;2;2;6;0;0;1;0;1;0;0;1;0;0
11;8;8041035.0;2019;6;18;7;3;0;2;0;1;1;0;0;0;0;0;0;0
11;3;3061435.0;2019;7;17;2;3;5;3;0;1;1;0;0;0;0;1;0;0
11;10;10020517.0;2019;6;18;7;3;5;2;0;0;1;0;0;0;0;0;0;0
11;9;9051901.0;2019;7;16;2;3;2;6;0;1;1;0;0;0;0;1;0;0
11;1;1011102.0;2019;6;17;7;3;0;1;0;0;0;0;0;0;1;0;0;0
11;3;3040614.0;2019;7;11;2;3;0;5;0;1;1;0;0;0;0;0;0;0
11;2;2020203.0;2019;6;15;7;2;6;2;0;0;1;1;0;0;0;0;0;0
11;8;8010508.0;2019;6;15;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10020620.0;2019;7;15;2;3;6;4;0;0;1;1;0;0;0;0;0;0
11;10;10040829.0;2019;6;13;7;3;5;3;0;0;1;0;0;0;0;0;0;0
11;8;8020620.0;2019;7;16;2;3;2;6;0;0;1;0;0;0;0;1;0;0
11;11;11020515.0;2019;6;12;7;2;5;7;0;0;1;0;1;0;0;0;0;0
11;4;4030931.0;2019;7;18;2;3;1;7;0;1;1;0;0;0;0;0;0;0
11;8;8020619.0;2019;6;11;7;3;0;1;0;1;0;0;0;0;0;0;0;0
11;1;1022206.0;2019;7;22;1;3;6;4;1;0;1;1;0;0;0;0;0;0
11;3;3030715.0;2019;6;11;7;3;5;3;0;0;1;0;0;0;0;0;0;0
11;3;3030711.0;2019;6;11;7;2;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1011303.0;2019;7;21;1;3;3;2;1;1;0;0;0;0;0;0;0;0
11;1;1022104.0;2019;7;21;1;3;0;3;1;0;1;0;1;0;0;0;0;0
11;4;4051549.0;2019;6;8;7;3;0;7;0;0;1;0;1;0;0;0;0;0
11;1;1011306.0;2019;6;7;7;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1022206.0;2019;7;20;1;3;5;3;0;0;1;0;0;0;0;0;0;0
11;12;12231102.0;2019;6;7;7;3;4;6;0;0;1;0;0;0;0;0;0;0
11;4;4020310.0;2019;7;19;1;3;0;1;0;1;0;0;0;0;0;0;0;0
11;2;2030401.0;2019;6;1;7;3;5;3;2;0;1;0;0;0;0;0;0;0
11;2;2030301.0;2019;6;1;7;3;1;5;2;1;0;0;0;0;1;0;0;0
11;8;8030830.0;2019;7;17;1;3;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7050503.0;2019;6;19;6;3;5;2;0;0;1;0;0;0;1;0;0;0
11;9;9020701.0;2019;6;19;6;3;5;2;0;0;1;0;0;0;0;0;0;0
11;5;5040936.0;2019;7;17;1;3;9;1;0;0;1;0;0;0;0;0;0;0
11;11;11051330.0;2019;6;14;6;3;6;4;0;0;1;1;0;0;0;0;0;0
11;12;12301206.0;2019;7;16;1;3;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7010103.0;2019;7;13;1;3;6;4;0;1;0;1;0;0;0;0;0;0
11;3;3071639.0;2019;6;6;6;3;5;7;0;0;1;0;0;0;1;0;0;0
11;1;1022202.0;2019;7;12;1;3;5;2;0;0;1;0;0;0;0;0;0;0
11;1;1011302.0;2019;6;15;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4020209.0;2019;7;8;1;2;5;3;0;1;1;0;0;0;0;0;0;0
11;12;12214528.0;2019;6;20;6;3;9;1;0;0;1;0;0;0;0;0;0;0
11;3;3071536.0;2019;6;19;6;3;1;5;0;1;0;0;0;0;1;0;0;0
11;7;7070703.0;2019;7;5;1;3;5;3;0;0;1;0;0;0;1;0;0;0
11;8;8010404.0;2019;7;16;7;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1044202.0;2019;6;18;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4020313.0;2019;6;17;6;3;5;2;0;1;0;0;0;0;0;0;0;0
11;5;5020625.0;2019;7;23;7;3;6;4;2;0;1;1;0;0;0;1;0;0
11;5;5010312.0;2019;6;17;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1011101.0;2019;7;23;7;3;5;2;2;0;1;0;0;0;0;0;0;0
11;3;3050923.0;2019;6;17;6;3;2;2;0;0;1;0;0;0;0;0;0;0
11;1;1011402.0;2019;6;16;6;3;5;2;0;0;0;0;1;0;1;0;0;0
11;8;8041040.0;2019;7;23;7;2;0;1;2;0;0;0;1;0;0;1;0;0
11;1;1011105.0;2019;6;15;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;6;6020301.0;2019;6;16;6;3;5;2;0;0;1;0;1;0;0;0;0;0
11;1;1011301.0;2019;7;22;7;2;0;1;2;1;0;0;0;0;0;1;0;0
11;7;7030301.0;2019;6;14;6;3;1;5;0;1;1;0;0;0;0;0;0;0
11;1;1011401.0;2019;7;22;7;3;2;6;2;0;1;0;0;0;0;1;0;0
11;2;2040502.0;2019;6;13;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;12;12214527.0;2019;6;13;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;8;8010404.0;2019;7;20;7;3;0;1;2;0;1;0;0;0;0;1;0;0
11;7;7050502.0;2019;7;21;7;3;6;2;2;0;1;1;0;0;0;1;0;0
11;1;1033201.0;2019;6;12;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;2;2040701.0;2019;6;12;6;3;5;7;0;0;0;0;1;0;1;0;0;0
11;1;1011303.0;2019;7;20;7;3;5;3;1;1;1;0;0;0;0;1;0;0
11;1;1033102.0;2019;6;12;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1011201.0;2019;7;20;7;3;0;2;0;1;1;0;0;0;0;1;0;0
11;2;2010102.0;2019;6;11;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3020307.0;2019;6;11;6;3;6;3;0;0;1;1;0;0;0;0;0;0
11;1;1011303.0;2019;6;11;6;3;5;5;0;1;1;0;0;0;0;0;0;0
11;1;1044201.0;2019;7;19;7;3;2;6;0;0;1;0;0;0;0;1;0;0
11;11;11010205.0;2019;6;10;6;3;2;6;0;0;1;0;0;1;0;0;0;0
11;1;1011302.0;2019;7;19;7;3;5;3;0;1;1;0;0;0;0;1;0;0
11;1;1011302.0;2019;6;10;6;3;0;3;0;1;1;0;0;0;0;0;0;0
11;4;4030929.0;2019;7;19;7;3;0;3;0;1;0;0;1;0;0;1;0;0
11;2;2010102.0;2019;6;9;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;2;2050601.0;2019;7;19;7;3;5;3;0;0;1;0;0;0;1;1;0;0
11;12;12214125.0;2019;6;18;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;6;6010207.0;2019;7;18;7;3;5;2;0;1;1;0;0;0;0;0;0;0
11;8;8010303.0;2019;6;22;6;3;0;1;2;1;0;0;0;0;0;0;0;0
11;6;6010103.0;2019;7;18;7;3;0;1;0;0;0;0;1;0;0;0;0;0
11;9;9020702.0;2019;6;17;6;2;0;1;0;1;0;0;0;0;0;0;0;0
11;7;7030301.0;2019;6;17;6;2;6;4;0;0;1;1;0;0;0;0;0;0
11;10;10030724.0;2019;7;17;7;3;0;1;0;0;0;0;1;0;0;0;0;0
11;1;1022201.0;2019;6;13;6;3;1;5;0;0;1;0;0;0;0;0;0;0
11;4;4051549.0;2019;7;17;7;3;5;2;0;0;1;0;0;0;0;0;0;0
11;11;11051229.0;2019;6;12;6;2;5;3;0;1;1;0;0;0;0;0;0;0
11;9;9020701.0;2019;6;11;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1044201.0;2019;7;16;7;3;5;3;0;1;1;0;0;0;0;0;0;0
11;4;4030415.0;2019;6;9;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1022206.0;2019;7;15;7;3;5;3;0;0;1;0;0;0;0;0;0;0
11;4;4030931.0;2019;6;9;6;3;1;5;0;1;1;0;0;0;0;0;0;0
11;4;4051654.0;2019;7;15;7;3;6;6;0;1;0;1;0;0;0;0;0;0
11;1;1011303.0;2019;6;9;6;3;5;2;0;1;0;0;1;0;0;0;0;0
11;5;5020416.0;2019;7;13;7;3;0;6;0;0;1;0;1;0;0;0;0;0
11;9;9020702.0;2019;6;9;6;3;6;7;0;1;1;1;0;0;0;0;0;0
11;8;8010303.0;2019;6;8;6;3;6;2;0;0;1;1;0;0;0;0;0;0
11;1;1022106.0;2019;7;12;7;3;5;2;0;0;1;0;1;0;0;0;0;0
11;3;3010101.0;2019;7;12;7;3;7;7;0;1;0;0;0;0;0;0;0;0
11;4;4020314.0;2019;6;8;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;9;9030901.0;2019;7;12;7;3;1;5;0;0;1;0;1;0;0;0;0;0
11;2;2050802.0;2019;6;7;6;2;2;2;0;1;1;0;0;0;0;0;0;0
11;7;7040403.0;2019;7;12;7;3;5;3;0;0;1;0;0;0;0;0;0;0
11;6;6020303.0;2019;6;7;6;3;5;2;0;0;1;0;0;0;0;0;0;0
11;4;4041136.0;2019;6;1;6;3;1;5;2;0;1;0;0;0;0;0;0;0
11;1;1044201.0;2019;7;11;7;3;3;6;0;0;1;0;1;0;0;0;0;0
11;4;4051447.0;2019;7;11;7;3;2;6;0;1;0;0;0;0;0;0;0;0
11;8;8010301.0;2019;6;10;6;3;3;6;0;1;1;0;0;0;0;0;0;0
11;8;8010118.0;2019;6;9;6;3;3;6;0;1;1;0;0;0;0;0;0;0
11;6;6010210.0;2019;7;0;7;3;1;7;2;0;1;0;0;0;0;0;0;0
11;11;11030824.0;2019;6;7;5;2;5;3;0;1;1;0;0;0;0;0;0;0
11;8;8010118.0;2019;7;6;7;3;4;6;0;0;1;0;0;0;0;0;0;0
11;3;3050924.0;2019;6;13;5;3;6;7;0;0;0;0;0;0;1;0;0;0
11;6;6010103.0;2019;6;13;5;3;3;6;0;0;1;0;0;0;0;0;0;0
11;1;1011201.0;2019;7;12;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1033203.0;2019;6;13;5;3;0;1;0;1;1;0;0;0;0;0;0;0
11;10;10010310.0;2019;7;22;6;3;5;3;2;0;1;0;0;0;0;0;0;0
11;1;1011202.0;2019;6;13;5;3;5;3;0;0;1;0;0;0;0;0;0;0
11;8;8010118.0;2019;7;22;6;3;3;6;2;0;1;0;0;0;0;0;0;0
11;4;4030931.0;2019;6;13;5;3;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7010102.0;2019;7;21;6;3;5;2;2;1;1;0;0;0;0;0;0;0
11;9;9020501.0;2019;6;12;5;3;3;6;0;0;1;0;1;0;0;0;0;0
11;4;4030828.0;2019;6;12;5;3;1;5;0;0;1;0;1;0;0;0;0;0
11;6;6010102.0;2019;7;21;6;2;5;2;0;0;1;0;1;0;0;0;0;0
11;1;1044201.0;2019;7;20;6;2;5;3;1;1;1;0;0;0;0;0;0;0
11;1;1011301.0;2019;6;11;5;2;5;3;0;0;0;0;0;1;1;0;0;0
11;1;1011303.0;2019;6;11;5;3;1;5;0;0;1;0;0;0;0;0;0;0
11;1;1011301.0;2019;7;20;6;3;5;3;0;1;0;0;0;0;0;0;0;0
11;10;10010308.0;2019;6;20;5;3;5;2;0;0;1;0;0;0;0;0;0;0
11;1;1011301.0;2019;7;19;6;3;0;2;0;0;1;0;0;0;1;0;0;0
11;4;4030827.0;2019;6;19;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;9;9051702.0;2019;7;18;6;3;3;6;0;0;1;0;0;0;1;0;0;0
11;2;2030301.0;2019;6;18;5;3;1;5;0;1;1;0;0;0;1;0;0;0
11;7;7040405.0;2019;7;17;6;3;6;7;0;0;1;1;0;0;0;0;0;0
11;1;1033203.0;2019;6;11;5;3;4;6;0;1;1;0;0;0;0;0;0;0
11;7;7070704.0;2019;7;17;6;2;5;3;0;0;1;0;1;0;0;0;0;0
11;11;11041128.0;2019;6;11;5;2;5;3;0;1;1;0;0;0;0;0;0;0
11;6;6040804.0;2019;7;17;6;3;5;2;0;1;0;0;0;0;1;0;0;0
11;3;3061228.0;2019;6;11;5;3;5;2;0;1;0;0;0;0;1;0;0;0
11;7;7030301.0;2019;6;10;5;3;0;2;0;1;0;0;1;0;0;0;0;0
11;3;3040614.0;2019;7;16;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;2;2010102.0;2019;6;18;5;3;6;2;0;0;1;1;0;0;0;0;0;0
11;12;12214421.0;2019;7;16;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;9;9020501.0;2019;6;11;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;2;2050602.0;2019;7;15;6;3;2;2;0;1;1;0;0;0;0;0;0;0
11;11;11020513.0;2019;6;10;5;3;5;2;0;0;1;0;0;0;0;0;0;0
11;3;3061126.0;2019;7;13;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;8;8030831.0;2019;6;18;5;2;0;2;0;1;1;0;0;0;0;0;0;0
11;3;3040818.0;2019;6;9;5;3;1;5;0;1;0;0;0;0;1;0;0;0
11;2;2040703.0;2019;7;13;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;8;8010212.0;2019;7;13;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2010101.0;2019;6;18;5;3;6;2;0;0;1;1;0;0;0;0;0;0
11;1;1011302.0;2019;6;18;5;3;1;5;0;0;1;0;1;0;0;0;0;0
11;9;9020701.0;2019;7;13;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;9;9010202.0;2019;6;18;5;3;0;2;0;0;1;0;0;0;1;0;0;0
11;6;6010205.0;2019;7;13;6;3;1;5;0;0;1;0;0;0;0;0;0;0
11;11;11051331.0;2019;6;18;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;6;6010210.0;2019;6;18;5;3;1;5;0;1;1;0;0;0;0;0;0;0
11;1;1033202.0;2019;7;12;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1022204.0;2019;6;18;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2040701.0;2019;6;18;5;2;1;1;0;0;1;0;0;0;1;0;0;0
11;7;7020201.0;2019;7;10;6;3;2;2;0;0;1;0;0;0;0;0;0;0
11;10;10040933.0;2019;6;18;5;3;0;1;0;1;0;0;0;0;0;0;0;0
11;10;10020622.0;2019;6;17;5;3;1;5;0;1;1;0;0;0;1;0;0;0
11;5;5030730.0;2019;7;8;6;2;2;6;0;0;1;0;1;0;0;0;0;0
11;11;11040926.0;2019;6;22;5;3;2;6;2;1;1;0;0;0;0;0;0;0
11;8;8010214.0;2019;7;8;6;3;5;3;0;0;1;0;0;0;0;0;0;0
11;2;2040503.0;2019;6;17;5;3;5;2;0;1;0;0;0;0;0;0;0;0
11;1;1044202.0;2019;7;8;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3061228.0;2019;6;14;5;3;5;3;0;0;1;0;1;0;0;0;0;0
11;3;3030405.0;2019;7;5;6;3;0;1;0;1;0;0;0;0;0;1;0;0
11;2;2050801.0;2019;6;14;5;2;0;6;0;1;1;0;0;0;0;0;0;0
11;1;1033102.0;2019;6;20;5;3;0;1;0;1;0;0;0;0;0;0;0;0
11;11;11041128.0;2019;7;4;6;3;0;1;0;1;0;0;0;0;0;0;0;0
11;2;2050602.0;2019;7;1;6;3;0;7;2;1;0;0;0;0;1;0;0;0
11;4;4030931.0;2019;6;14;5;3;0;1;0;0;0;0;1;0;0;0;0;0
11;7;7020203.0;2019;6;13;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;5;5020625.0;2019;7;15;6;2;0;6;0;0;1;0;0;0;1;0;0;0
11;1;1011401.0;2019;6;9;5;2;0;1;0;1;0;0;0;0;0;0;0;0
11;1;1011305.0;2019;7;11;5;3;1;5;0;1;1;0;0;0;0;0;0;0
11;4;4051549.0;2019;6;9;5;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1044202.0;2019;7;21;5;3;3;6;2;0;1;0;0;0;0;0;0;0
11;6;6040810.0;2019;6;8;5;2;5;2;0;0;1;0;0;0;0;0;0;0
11;2;2020202.0;2019;7;20;5;3;5;2;1;0;1;0;0;0;0;0;0;0
11;1;1011301.0;2019;6;8;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3061227.0;2019;6;8;5;2;5;2;0;1;0;0;0;1;0;0;0;0
11;9;9051702.0;2019;7;17;4;3;5;3;0;0;1;0;1;0;0;0;0;0
11;2;2020204.0;2019;7;16;4;3;2;6;0;1;0;0;0;0;0;0;0;0
11;1;1011303.0;2019;7;9;4;3;5;2;0;0;1;0;1;0;0;0;0;0
11;6;6040701.0;2019;7;17;4;3;7;7;0;0;0;0;1;0;0;0;0;0
11;1;1022201.0;2019;7;14;6;3;1;5;0;0;1;0;1;0;0;0;0;0
11;4;4030417.0;2019;7;17;4;3;5;3;0;1;1;0;0;0;0;0;0;0
11;4;4051654.0;2019;7;16;4;3;3;6;0;0;1;0;1;0;0;0;0;0
